timestamp,session_id,user_id,persona,module,endpoint,method,status_code,response_time_ms
2026-08-07 21:15:01,S00058,U3131,Premium,Catalog,/products,GET,200,190
2026-08-07 21:15:16,S00058,U3131,Premium,Search,/search,GET,404,176
2026-08-07 21:15:27,S00058,U3131,Premium,Catalog,/product,GET,200,210
2026-08-07 21:15:45,S00058,U3131,Premium,Cart,/cart,POST,200,258
2026-08-07 21:16:02,S00058,U3131,Premium,Checkout,/checkout,POST,200,579
2026-08-07 21:16:15,S00058,U3131,Premium,Payment,/payment,POST,200,1665
2026-08-07 20:56:41,S00059,U5564,Premium,Authentication,/login,POST,200,86
2026-08-07 20:56:51,S00059,U5564,Premium,Catalog,/products,GET,200,107
2026-08-07 20:57:02,S00059,U5564,Premium,Search,/search,GET,200,323
2026-08-07 20:57:09,S00059,U5564,Premium,Catalog,/product,GET,200,342
2026-08-07 20:57:23,S00059,U5564,Premium,Cart,/cart,POST,200,185
2026-08-07 20:57:25,S00059,U5564,Premium,Checkout,/checkout,POST,200,443
2026-08-07 20:57:33,S00059,U5564,Premium,Payment,/payment,POST,200,1185
2026-08-07 20:42:23,S00060,U3578,Buyer,Authentication,/login,POST,200,101
2026-08-07 20:42:29,S00060,U3578,Buyer,Catalog,/products,GET,200,140
2026-08-07 20:42:32,S00060,U3578,Buyer,Search,/search,GET,200,191
2026-08-07 20:42:47,S00060,U3578,Buyer,Catalog,/product,GET,200,244
2026-08-07 20:43:02,S00060,U3578,Buyer,Cart,/cart,POST,200,289
2026-08-07 20:43:20,S00060,U3578,Buyer,Checkout,/checkout,POST,200,466
2026-08-07 20:43:25,S00060,U3578,Buyer,Payment,/payment,POST,200,1090
2026-08-07 20:28:12,S00061,U9633,Premium,Authentication,/login,POST,500,181
2026-08-07 20:28:15,S00061,U9633,Premium,Catalog,/products,GET,200,101
2026-08-07 20:28:23,S00061,U9633,Premium,Search,/search,GET,200,220
2026-08-07 20:28:34,S00061,U9633,Premium,Catalog,/product,GET,200,203
2026-08-07 20:28:51,S00061,U9633,Premium,Cart,/cart,POST,200,370
2026-08-07 20:29:05,S00061,U9633,Premium,Checkout,/checkout,POST,200,895
2026-08-07 20:29:23,S00061,U9633,Premium,Payment,/payment,POST,200,1372
2026-08-07 20:03:52,S00062,U2180,Buyer,Authentication,/login,POST,200,191
2026-08-07 20:03:56,S00062,U2180,Buyer,Orders,/orders,GET,200,340
2026-08-07 20:04:10,S00062,U2180,Buyer,Orders,/track-order,GET,200,206
2026-08-07 20:04:24,S00062,U2180,Buyer,Authentication,/logout,GET,404,42
2026-08-07 20:10:07,S00063,U8538,Premium,Authentication,/login,POST,200,191
2026-08-07 20:10:16,S00063,U8538,Premium,Orders,/orders,GET,200,403
2026-08-07 20:10:34,S00063,U8538,Premium,Orders,/track-order,GET,200,120
2026-08-07 20:10:45,S00063,U8538,Premium,Authentication,/logout,GET,200,83
2026-08-07 21:10:32,S00064,U2251,Premium,Authentication,/login,POST,200,210
2026-08-07 21:10:45,S00064,U2251,Premium,Catalog,/products,GET,200,189
2026-08-07 21:10:51,S00064,U2251,Premium,Search,/search,GET,200,270
2026-08-07 21:11:01,S00064,U2251,Premium,Catalog,/product,GET,200,170
2026-08-07 21:11:07,S00064,U2251,Premium,Cart,/cart,POST,200,485
2026-08-07 21:11:24,S00064,U2251,Premium,Checkout,/checkout,POST,200,825
2026-08-07 21:11:40,S00064,U2251,Premium,Payment,/payment,POST,200,1497
2026-08-07 21:02:07,S00065,U6179,Guest,Authentication,/login,POST,200,193
2026-08-07 21:02:17,S00065,U6179,Guest,Catalog,/products,GET,200,251
2026-08-07 21:02:35,S00065,U6179,Guest,Search,/search,GET,200,187
2026-08-07 21:02:51,S00065,U6179,Guest,Catalog,/product,GET,200,129
2026-08-07 21:03:02,S00065,U6179,Guest,Cart,/cart,POST,200,189
2026-08-07 21:03:06,S00065,U6179,Guest,Checkout,/checkout,POST,200,869
2026-08-07 21:03:09,S00065,U6179,Guest,Payment,/payment,POST,200,1260
2026-08-07 20:18:41,S00066,U6267,Premium,Authentication,/login,POST,200,95
2026-08-07 20:18:53,S00066,U6267,Premium,Catalog,/products,GET,200,282
2026-08-07 20:19:00,S00066,U6267,Premium,Search,/search,GET,200,170
2026-08-07 20:19:16,S00066,U6267,Premium,Catalog,/product,GET,200,232
2026-08-07 20:19:23,S00066,U6267,Premium,Cart,/cart,POST,200,336
2026-08-07 20:19:34,S00066,U6267,Premium,Checkout,/checkout,POST,200,746
2026-08-07 20:19:46,S00066,U6267,Premium,Payment,/payment,POST,200,1495
2026-08-07 21:30:43,S00067,U2079,Buyer,Authentication,/login,POST,200,178
2026-08-07 21:30:49,S00067,U2079,Buyer,Catalog,/products,GET,200,185
2026-08-07 21:30:55,S00067,U2079,Buyer,Search,/search,GET,200,329
2026-08-07 21:31:09,S00067,U2079,Buyer,Catalog,/product,GET,200,153
2026-08-07 21:31:13,S00067,U2079,Buyer,Cart,/cart,POST,200,308
2026-08-07 21:31:25,S00067,U2079,Buyer,Checkout,/checkout,POST,200,480
2026-08-07 21:31:43,S00067,U2079,Buyer,Payment,/payment,POST,200,895
2026-08-07 20:40:16,S00068,U9331,Buyer,Authentication,/login,POST,404,126
2026-08-07 20:40:28,S00068,U9331,Buyer,Catalog,/products,GET,200,296
2026-08-07 20:40:37,S00068,U9331,Buyer,Search,/search,GET,200,220
2026-08-07 20:40:48,S00068,U9331,Buyer,Catalog,/product,GET,200,336
2026-08-07 20:41:06,S00068,U9331,Buyer,Cart,/cart,POST,200,426
2026-08-07 20:41:24,S00068,U9331,Buyer,Checkout,/checkout,POST,200,388
2026-08-07 20:41:30,S00068,U9331,Buyer,Payment,/payment,POST,200,1411
2026-08-07 21:48:33,S00069,U3962,Premium,Homepage,/homepage,GET,200,77
2026-08-07 21:48:49,S00069,U3962,Premium,Catalog,/products,GET,200,111
2026-08-07 21:48:58,S00069,U3962,Premium,Search,/search,GET,200,377
2026-08-07 21:49:14,S00069,U3962,Premium,Homepage,/exit,GET,200,27
2026-08-07 21:15:58,S00070,U8684,Guest,Authentication,/login,POST,200,192
2026-08-07 21:16:09,S00070,U8684,Guest,Catalog,/products,GET,200,299
2026-08-07 21:16:27,S00070,U8684,Guest,Search,/search,GET,404,364
2026-08-07 21:16:35,S00070,U8684,Guest,Catalog,/product,GET,200,325
2026-08-07 21:16:45,S00070,U8684,Guest,Cart,/cart,POST,200,176
2026-08-07 21:16:58,S00070,U8684,Guest,Checkout,/checkout,POST,200,455
2026-08-07 21:17:16,S00070,U8684,Guest,Payment,/payment,POST,200,1671
2026-08-07 21:08:11,S00071,U3626,Buyer,Authentication,/login,POST,200,117
2026-08-07 21:08:15,S00071,U3626,Buyer,Catalog,/products,GET,200,156
2026-08-07 21:08:28,S00071,U3626,Buyer,Search,/search,GET,200,163
2026-08-07 21:08:42,S00071,U3626,Buyer,Catalog,/product,GET,200,248
2026-08-07 21:08:56,S00071,U3626,Buyer,Cart,/cart,POST,200,191
2026-08-07 21:08:58,S00071,U3626,Buyer,Checkout,/checkout,POST,200,676
2026-08-07 21:09:10,S00071,U3626,Buyer,Payment,/payment,POST,200,1610
2026-08-07 20:17:02,S00072,U5700,Buyer,Authentication,/login,POST,200,200
2026-08-07 20:17:04,S00072,U5700,Buyer,Catalog,/products,GET,200,120
2026-08-07 20:17:12,S00072,U5700,Buyer,Search,/search,GET,200,226
2026-08-07 20:17:30,S00072,U5700,Buyer,Catalog,/product,GET,200,228
2026-08-07 20:17:41,S00072,U5700,Buyer,Cart,/cart,POST,200,271
2026-08-07 20:17:44,S00072,U5700,Buyer,Checkout,/checkout,POST,200,594
2026-08-07 20:18:00,S00072,U5700,Buyer,Payment,/payment,POST,200,864
2026-08-07 21:16:36,S00073,U9782,Guest,Authentication,/login,POST,200,141
2026-08-07 21:16:47,S00073,U9782,Guest,Catalog,/products,GET,200,209
2026-08-07 21:17:00,S00073,U9782,Guest,Search,/search,GET,200,273
2026-08-07 21:17:07,S00073,U9782,Guest,Catalog,/product,GET,200,290
2026-08-07 21:17:25,S00073,U9782,Guest,Cart,/cart,POST,200,334
2026-08-07 21:17:43,S00073,U9782,Guest,Checkout,/checkout,POST,200,869
2026-08-07 21:18:01,S00073,U9782,Guest,Payment,/payment,POST,200,1367
2026-08-07 20:49:04,S00074,U1713,Premium,Authentication,/login,POST,200,144
2026-08-07 20:49:17,S00074,U1713,Premium,Catalog,/products,GET,200,117
2026-08-07 20:49:22,S00074,U1713,Premium,Search,/search,GET,200,447
2026-08-07 20:49:34,S00074,U1713,Premium,Catalog,/product,GET,200,154
2026-08-07 20:49:46,S00074,U1713,Premium,Cart,/cart,POST,200,479
2026-08-07 20:50:02,S00074,U1713,Premium,Checkout,/checkout,POST,200,840
2026-08-07 20:50:08,S00074,U1713,Premium,Payment,/payment,POST,200,864
2026-08-07 21:46:06,S00075,U1605,Buyer,Authentication,/login,POST,200,131
2026-08-07 21:46:18,S00075,U1605,Buyer,Catalog,/products,GET,200,179
2026-08-07 21:46:35,S00075,U1605,Buyer,Search,/search,GET,200,279
2026-08-07 21:46:43,S00075,U1605,Buyer,Catalog,/product,GET,200,193
2026-08-07 21:46:46,S00075,U1605,Buyer,Cart,/cart,POST,200,485
2026-08-07 21:46:51,S00075,U1605,Buyer,Checkout,/checkout,POST,200,726
2026-08-07 21:47:05,S00075,U1605,Buyer,Payment,/payment,POST,200,1561
2026-08-07 21:06:01,S00076,U6554,Guest,Authentication,/login,POST,200,174
2026-08-07 21:06:19,S00076,U6554,Guest,Catalog,/products,GET,200,168
2026-08-07 21:06:34,S00076,U6554,Guest,Search,/search,GET,200,190
2026-08-07 21:06:41,S00076,U6554,Guest,Catalog,/product,GET,200,259
2026-08-07 21:06:46,S00076,U6554,Guest,Cart,/cart,POST,200,190
2026-08-07 21:06:57,S00076,U6554,Guest,Checkout,/checkout,POST,200,663
2026-08-07 21:07:12,S00076,U6554,Guest,Payment,/payment,POST,200,970
2026-08-07 20:46:14,S00077,U8325,Guest,Homepage,/homepage,GET,503,59
2026-08-07 20:46:24,S00077,U8325,Guest,Catalog,/products,GET,500,263
2026-08-07 20:46:27,S00077,U8325,Guest,Search,/search,GET,200,188
2026-08-07 20:46:41,S00077,U8325,Guest,Homepage,/exit,GET,200,31
2026-08-07 21:30:40,S00078,U1510,Guest,Homepage,/homepage,GET,200,70
2026-08-07 21:30:46,S00078,U1510,Guest,Catalog,/products,GET,200,117
2026-08-07 21:30:59,S00078,U1510,Guest,Search,/search,GET,200,335
2026-08-07 21:31:02,S00078,U1510,Guest,Homepage,/exit,GET,200,39
2026-08-07 20:08:35,S00079,U7077,Buyer,Authentication,/login,POST,200,115
2026-08-07 20:08:49,S00079,U7077,Buyer,Catalog,/products,GET,200,180
2026-08-07 20:08:58,S00079,U7077,Buyer,Search,/search,GET,200,208
2026-08-07 20:09:05,S00079,U7077,Buyer,Catalog,/product,GET,200,247
2026-08-07 20:09:10,S00079,U7077,Buyer,Cart,/cart,POST,200,284
2026-08-07 20:09:26,S00079,U7077,Buyer,Checkout,/checkout,POST,503,569
2026-08-07 20:09:37,S00079,U7077,Buyer,Payment,/payment,POST,200,1510
2026-08-07 20:08:12,S00080,U4279,Guest,Authentication,/login,POST,200,195
2026-08-07 20:08:28,S00080,U4279,Guest,Catalog,/products,GET,200,122
2026-08-07 20:08:40,S00080,U4279,Guest,Search,/search,GET,200,327
2026-08-07 20:08:51,S00080,U4279,Guest,Catalog,/product,GET,200,348
2026-08-07 20:08:58,S00080,U4279,Guest,Cart,/cart,POST,200,476
2026-08-07 20:09:11,S00080,U4279,Guest,Checkout,/checkout,POST,200,870
2026-08-07 20:09:19,S00080,U4279,Guest,Payment,/payment,POST,200,1611
2026-08-07 20:48:28,S00081,U1430,Buyer,Authentication,/login,POST,200,199
2026-08-07 20:48:34,S00081,U1430,Buyer,Catalog,/products,GET,200,256
2026-08-07 20:48:38,S00081,U1430,Buyer,Search,/search,GET,200,308
2026-08-07 20:48:55,S00081,U1430,Buyer,Catalog,/product,GET,200,254
2026-08-07 20:49:10,S00081,U1430,Buyer,Cart,/cart,POST,200,444
2026-08-07 20:49:22,S00081,U1430,Buyer,Checkout,/checkout,POST,200,425
2026-08-07 20:49:40,S00081,U1430,Buyer,Payment,/payment,POST,200,1152
2026-08-07 21:56:38,S00082,U3114,Buyer,Authentication,/login,POST,200,94
2026-08-07 21:56:56,S00082,U3114,Buyer,Catalog,/products,GET,200,139
2026-08-07 21:57:03,S00082,U3114,Buyer,Search,/search,GET,200,315
2026-08-07 21:57:12,S00082,U3114,Buyer,Catalog,/product,GET,200,208
2026-08-07 21:57:30,S00082,U3114,Buyer,Cart,/cart,POST,200,295
2026-08-07 21:57:40,S00082,U3114,Buyer,Checkout,/checkout,POST,200,551
2026-08-07 21:57:50,S00082,U3114,Buyer,Payment,/payment,POST,200,928
2026-08-07 21:17:22,S00083,U9234,Premium,Authentication,/login,POST,200,119
2026-08-07 21:17:34,S00083,U9234,Premium,Catalog,/products,GET,200,244
2026-08-07 21:17:36,S00083,U9234,Premium,Search,/search,GET,200,191
2026-08-07 21:17:46,S00083,U9234,Premium,Catalog,/product,GET,200,286
2026-08-07 21:18:01,S00083,U9234,Premium,Cart,/cart,POST,200,466
2026-08-07 21:18:18,S00083,U9234,Premium,Checkout,/checkout,POST,200,646
2026-08-07 21:18:29,S00083,U9234,Premium,Payment,/payment,POST,200,1294
2026-08-07 20:06:16,S00084,U5873,Buyer,Authentication,/login,POST,200,120
2026-08-07 20:06:33,S00084,U5873,Buyer,Catalog,/products,GET,200,218
2026-08-07 20:06:39,S00084,U5873,Buyer,Search,/search,GET,200,310
2026-08-07 20:06:51,S00084,U5873,Buyer,Catalog,/product,GET,500,307
2026-08-07 20:07:04,S00084,U5873,Buyer,Cart,/cart,POST,200,354
2026-08-07 20:07:17,S00084,U5873,Buyer,Checkout,/checkout,POST,200,877
2026-08-07 20:07:29,S00084,U5873,Buyer,Payment,/payment,POST,200,1047
2026-08-07 20:05:00,S00085,U8366,Guest,Authentication,/login,POST,200,154
2026-08-07 20:05:15,S00085,U8366,Guest,Catalog,/products,GET,404,163
2026-08-07 20:05:22,S00085,U8366,Guest,Search,/search,GET,200,317
2026-08-07 20:05:34,S00085,U8366,Guest,Catalog,/product,GET,200,168
2026-08-07 20:05:51,S00085,U8366,Guest,Cart,/cart,POST,200,413
2026-08-07 20:06:02,S00085,U8366,Guest,Checkout,/checkout,POST,200,859
2026-08-07 20:06:16,S00085,U8366,Guest,Payment,/payment,POST,200,1317
2026-08-07 20:05:00,S00086,U4524,Premium,Authentication,/login,POST,200,152
2026-08-07 20:05:17,S00086,U4524,Premium,Catalog,/products,GET,200,173
2026-08-07 20:05:22,S00086,U4524,Premium,Search,/search,GET,200,370
2026-08-07 20:05:32,S00086,U4524,Premium,Catalog,/product,GET,200,306
2026-08-07 20:05:46,S00086,U4524,Premium,Cart,/cart,POST,200,337
2026-08-07 20:05:49,S00086,U4524,Premium,Checkout,/checkout,POST,200,549
2026-08-07 20:06:00,S00086,U4524,Premium,Payment,/payment,POST,200,875
2026-08-07 20:14:19,S00087,U5582,Premium,Authentication,/login,POST,500,112
2026-08-07 20:14:33,S00087,U5582,Premium,Catalog,/products,GET,200,195
2026-08-07 20:14:45,S00087,U5582,Premium,Search,/search,GET,200,435
2026-08-07 20:14:51,S00087,U5582,Premium,Catalog,/product,GET,200,170
2026-08-07 20:15:05,S00087,U5582,Premium,Cart,/cart,POST,200,406
2026-08-07 20:15:08,S00087,U5582,Premium,Checkout,/checkout,POST,200,490
2026-08-07 20:15:25,S00087,U5582,Premium,Payment,/payment,POST,200,1331
2026-08-07 20:41:35,S00088,U3290,Buyer,Authentication,/login,POST,200,121
2026-08-07 20:41:46,S00088,U3290,Buyer,Orders,/orders,GET,200,352
2026-08-07 20:42:04,S00088,U3290,Buyer,Orders,/track-order,GET,200,236
2026-08-07 20:42:15,S00088,U3290,Buyer,Authentication,/logout,GET,200,100
2026-08-07 20:54:58,S00089,U6427,Premium,Authentication,/login,POST,200,158
2026-08-07 20:55:00,S00089,U6427,Premium,Catalog,/products,GET,200,252
2026-08-07 20:55:09,S00089,U6427,Premium,Search,/search,GET,200,176
2026-08-07 20:55:16,S00089,U6427,Premium,Catalog,/product,GET,200,254
2026-08-07 20:55:30,S00089,U6427,Premium,Cart,/cart,POST,200,225
2026-08-07 20:55:39,S00089,U6427,Premium,Checkout,/checkout,POST,200,382
2026-08-07 20:55:44,S00089,U6427,Premium,Payment,/payment,POST,200,995
2026-08-07 20:25:56,S00090,U7861,Guest,Authentication,/login,POST,200,185
2026-08-07 20:26:13,S00090,U7861,Guest,Catalog,/products,GET,200,288
2026-08-07 20:26:19,S00090,U7861,Guest,Search,/search,GET,200,415
2026-08-07 20:26:31,S00090,U7861,Guest,Catalog,/product,GET,200,289
2026-08-07 20:26:45,S00090,U7861,Guest,Cart,/cart,POST,404,310
2026-08-07 20:27:01,S00090,U7861,Guest,Checkout,/checkout,POST,200,895
2026-08-07 20:27:14,S00090,U7861,Guest,Payment,/payment,POST,200,1492
2026-08-07 20:36:11,S00091,U8932,Guest,Authentication,/login,POST,200,156
2026-08-07 20:36:22,S00091,U8932,Guest,Catalog,/products,GET,200,297
2026-08-07 20:36:30,S00091,U8932,Guest,Cart,/cart,POST,200,400
2026-08-07 20:36:43,S00091,U8932,Guest,Checkout,/checkout,POST,200,630
2026-08-07 20:36:57,S00091,U8932,Guest,Orders,/cancel-order,POST,200,552
2026-08-07 20:37:03,S00091,U8932,Guest,Authentication,/logout,GET,200,77
2026-08-07 21:40:08,S00092,U6674,Buyer,Authentication,/login,POST,200,202
2026-08-07 21:40:18,S00092,U6674,Buyer,Catalog,/products,GET,200,243
2026-08-07 21:40:24,S00092,U6674,Buyer,Search,/search,GET,200,205
2026-08-07 21:40:33,S00092,U6674,Buyer,Catalog,/product,GET,200,182
2026-08-07 21:40:51,S00092,U6674,Buyer,Cart,/cart,POST,200,265
2026-08-07 21:40:54,S00092,U6674,Buyer,Checkout,/checkout,POST,200,452
2026-08-07 21:41:11,S00092,U6674,Buyer,Payment,/payment,POST,200,902
2026-08-07 20:19:39,S00093,U1084,Premium,Authentication,/login,POST,200,184
2026-08-07 20:19:56,S00093,U1084,Premium,Catalog,/products,GET,200,222
2026-08-07 20:20:07,S00093,U1084,Premium,Cart,/cart,POST,200,314
2026-08-07 20:20:10,S00093,U1084,Premium,Checkout,/checkout,POST,200,441
2026-08-07 20:20:19,S00093,U1084,Premium,Orders,/cancel-order,POST,200,623
2026-08-07 20:20:22,S00093,U1084,Premium,Authentication,/logout,GET,200,62
2026-08-07 20:23:32,S00094,U1595,Buyer,Homepage,/homepage,GET,200,79
2026-08-07 20:23:43,S00094,U1595,Buyer,Catalog,/products,GET,200,109
2026-08-07 20:23:48,S00094,U1595,Buyer,Search,/search,GET,200,321
2026-08-07 20:24:06,S00094,U1595,Buyer,Homepage,/exit,GET,200,35
2026-08-07 21:48:31,S00095,U9261,Buyer,Authentication,/login,POST,200,108
2026-08-07 21:48:47,S00095,U9261,Buyer,Catalog,/products,GET,200,265
2026-08-07 21:48:54,S00095,U9261,Buyer,Search,/search,GET,200,157
2026-08-07 21:49:05,S00095,U9261,Buyer,Catalog,/product,GET,200,265
2026-08-07 21:49:13,S00095,U9261,Buyer,Cart,/cart,POST,200,239
2026-08-07 21:49:27,S00095,U9261,Buyer,Checkout,/checkout,POST,200,787
2026-08-07 21:49:31,S00095,U9261,Buyer,Payment,/payment,POST,200,1210
2026-08-07 20:31:58,S00096,U3303,Buyer,Authentication,/login,POST,200,81
2026-08-07 20:32:07,S00096,U3303,Buyer,Catalog,/products,GET,200,214
2026-08-07 20:32:19,S00096,U3303,Buyer,Search,/search,GET,200,304
2026-08-07 20:32:21,S00096,U3303,Buyer,Catalog,/product,GET,200,186
2026-08-07 20:32:30,S00096,U3303,Buyer,Cart,/cart,POST,200,181
2026-08-07 20:32:46,S00096,U3303,Buyer,Checkout,/checkout,POST,200,664
2026-08-07 20:33:04,S00096,U3303,Buyer,Payment,/payment,POST,200,1745
2026-08-07 20:38:22,S00097,U2923,Premium,Authentication,/login,POST,200,174
2026-08-07 20:38:31,S00097,U2923,Premium,Orders,/orders,GET,200,248
2026-08-07 20:38:47,S00097,U2923,Premium,Orders,/track-order,GET,200,195
2026-08-07 20:39:04,S00097,U2923,Premium,Authentication,/logout,GET,200,108
2026-08-07 21:57:18,S00098,U5054,Premium,Homepage,/homepage,GET,200,70
2026-08-07 21:57:34,S00098,U5054,Premium,Catalog,/products,GET,200,235
2026-08-07 21:57:38,S00098,U5054,Premium,Search,/search,GET,200,438
2026-08-07 21:57:56,S00098,U5054,Premium,Homepage,/exit,GET,200,26
2026-08-07 20:58:25,S00099,U3695,Buyer,Authentication,/login,POST,200,109
2026-08-07 20:58:42,S00099,U3695,Buyer,Orders,/orders,GET,200,226
2026-08-07 20:58:58,S00099,U3695,Buyer,Orders,/track-order,GET,200,114
2026-08-07 20:59:16,S00099,U3695,Buyer,Authentication,/logout,GET,200,93
2026-08-07 21:36:51,S00100,U8575,Premium,Homepage,/homepage,GET,200,21
2026-08-07 21:36:53,S00100,U8575,Premium,Catalog,/products,GET,200,290
2026-08-07 21:36:57,S00100,U8575,Premium,Search,/search,GET,200,173
2026-08-07 21:37:01,S00100,U8575,Premium,Homepage,/exit,GET,503,37
2026-08-07 20:22:40,S00101,U8734,Guest,Authentication,/login,POST,200,114
2026-08-07 20:22:55,S00101,U8734,Guest,Catalog,/products,GET,503,195
2026-08-07 20:23:09,S00101,U8734,Guest,Search,/search,GET,200,379
2026-08-07 20:23:23,S00101,U8734,Guest,Catalog,/product,GET,200,216
2026-08-07 20:23:29,S00101,U8734,Guest,Cart,/cart,POST,200,484
2026-08-07 20:23:34,S00101,U8734,Guest,Checkout,/checkout,POST,503,532
2026-08-07 20:23:48,S00101,U8734,Guest,Payment,/payment,POST,200,1341
2026-08-07 21:01:18,S00102,U1056,Guest,Authentication,/login,POST,200,219
2026-08-07 21:01:32,S00102,U1056,Guest,Catalog,/products,GET,200,158
2026-08-07 21:01:45,S00102,U1056,Guest,Cart,/cart,POST,200,229
2026-08-07 21:01:50,S00102,U1056,Guest,Checkout,/checkout,POST,200,382
2026-08-07 21:02:05,S00102,U1056,Guest,Orders,/cancel-order,POST,200,664
2026-08-07 21:02:07,S00102,U1056,Guest,Authentication,/logout,GET,200,70
2026-08-07 21:34:07,S00103,U1550,Buyer,Authentication,/login,POST,200,92
2026-08-07 21:34:10,S00103,U1550,Buyer,Catalog,/products,GET,200,202
2026-08-07 21:34:18,S00103,U1550,Buyer,Search,/search,GET,200,178
2026-08-07 21:34:29,S00103,U1550,Buyer,Catalog,/product,GET,200,179
2026-08-07 21:34:41,S00103,U1550,Buyer,Cart,/cart,POST,200,445
2026-08-07 21:34:53,S00103,U1550,Buyer,Checkout,/checkout,POST,200,592
2026-08-07 21:34:59,S00103,U1550,Buyer,Payment,/payment,POST,200,1476
2026-08-07 21:18:52,S00104,U5923,Buyer,Authentication,/login,POST,200,124
2026-08-07 21:19:07,S00104,U5923,Buyer,Catalog,/products,GET,200,242
2026-08-07 21:19:20,S00104,U5923,Buyer,Search,/search,GET,200,345
2026-08-07 21:19:32,S00104,U5923,Buyer,Catalog,/product,GET,200,298
2026-08-07 21:19:38,S00104,U5923,Buyer,Cart,/cart,POST,200,303
2026-08-07 21:19:55,S00104,U5923,Buyer,Checkout,/checkout,POST,200,596
2026-08-07 21:20:06,S00104,U5923,Buyer,Payment,/payment,POST,200,1678
2026-08-07 20:54:58,S00105,U1944,Premium,Authentication,/login,POST,200,215
2026-08-07 20:55:07,S00105,U1944,Premium,Catalog,/products,GET,200,165
2026-08-07 20:55:11,S00105,U1944,Premium,Search,/search,GET,200,380
2026-08-07 20:55:15,S00105,U1944,Premium,Catalog,/product,GET,200,257
2026-08-07 20:55:23,S00105,U1944,Premium,Cart,/cart,POST,200,176
2026-08-07 20:55:26,S00105,U1944,Premium,Checkout,/checkout,POST,200,424
2026-08-07 20:55:34,S00105,U1944,Premium,Payment,/payment,POST,200,1290
2026-08-07 20:24:02,S00106,U5967,Guest,Authentication,/login,POST,200,110
2026-08-07 20:24:19,S00106,U5967,Guest,Catalog,/products,GET,200,162
2026-08-07 20:24:27,S00106,U5967,Guest,Search,/search,GET,200,353
2026-08-07 20:24:39,S00106,U5967,Guest,Catalog,/product,GET,200,318
2026-08-07 20:24:55,S00106,U5967,Guest,Cart,/cart,POST,200,423
2026-08-07 20:25:06,S00106,U5967,Guest,Checkout,/checkout,POST,200,617
2026-08-07 20:25:23,S00106,U5967,Guest,Payment,/payment,POST,200,1277
2026-08-07 20:54:36,S00107,U6246,Guest,Authentication,/login,POST,200,91
2026-08-07 20:54:45,S00107,U6246,Guest,Catalog,/products,GET,200,289
2026-08-07 20:54:55,S00107,U6246,Guest,Search,/search,GET,200,433
2026-08-07 20:55:10,S00107,U6246,Guest,Catalog,/product,GET,200,195
2026-08-07 20:55:22,S00107,U6246,Guest,Cart,/cart,POST,200,267
2026-08-07 20:55:31,S00107,U6246,Guest,Checkout,/checkout,POST,200,861
2026-08-07 20:55:43,S00107,U6246,Guest,Payment,/payment,POST,200,1063
2026-08-07 21:46:38,S00108,U9037,Buyer,Authentication,/login,POST,200,170
2026-08-07 21:46:55,S00108,U9037,Buyer,Catalog,/products,GET,200,147
2026-08-07 21:46:58,S00108,U9037,Buyer,Search,/search,GET,200,418
2026-08-07 21:47:02,S00108,U9037,Buyer,Catalog,/product,GET,200,329
2026-08-07 21:47:04,S00108,U9037,Buyer,Cart,/cart,POST,200,361
2026-08-07 21:47:13,S00108,U9037,Buyer,Checkout,/checkout,POST,200,419
2026-08-07 21:47:15,S00108,U9037,Buyer,Payment,/payment,POST,200,1023
2026-08-07 21:22:16,S00109,U1990,Premium,Authentication,/login,POST,200,203
2026-08-07 21:22:18,S00109,U1990,Premium,Catalog,/products,GET,200,101
2026-08-07 21:22:33,S00109,U1990,Premium,Search,/search,GET,200,156
2026-08-07 21:22:43,S00109,U1990,Premium,Catalog,/product,GET,500,257
2026-08-07 21:22:45,S00109,U1990,Premium,Cart,/cart,POST,200,407
2026-08-07 21:23:00,S00109,U1990,Premium,Checkout,/checkout,POST,200,533
2026-08-07 21:23:05,S00109,U1990,Premium,Payment,/payment,POST,200,1336
2026-08-07 20:34:35,S00110,U9625,Buyer,Homepage,/homepage,GET,200,70
2026-08-07 20:34:48,S00110,U9625,Buyer,Catalog,/products,GET,200,203
2026-08-07 20:34:57,S00110,U9625,Buyer,Search,/search,GET,200,265
2026-08-07 20:35:01,S00110,U9625,Buyer,Homepage,/exit,GET,503,40
2026-08-07 21:13:33,S00111,U2531,Buyer,Authentication,/login,POST,200,201
2026-08-07 21:13:35,S00111,U2531,Buyer,Catalog,/products,GET,200,279
2026-08-07 21:13:52,S00111,U2531,Buyer,Search,/search,GET,200,372
2026-08-07 21:14:04,S00111,U2531,Buyer,Catalog,/product,GET,500,264
2026-08-07 21:14:09,S00111,U2531,Buyer,Cart,/cart,POST,200,420
2026-08-07 21:14:18,S00111,U2531,Buyer,Checkout,/checkout,POST,200,566
2026-08-07 21:14:35,S00111,U2531,Buyer,Payment,/payment,POST,200,1077
2026-08-07 20:02:35,S00112,U5593,Premium,Authentication,/login,POST,200,125
2026-08-07 20:02:47,S00112,U5593,Premium,Catalog,/products,GET,404,104
2026-08-07 20:02:53,S00112,U5593,Premium,Search,/search,GET,200,353
2026-08-07 20:03:04,S00112,U5593,Premium,Catalog,/product,GET,200,161
2026-08-07 20:03:18,S00112,U5593,Premium,Cart,/cart,POST,200,496
